No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,datetime,pm25_24h,aqi_class,hour_sin,hour_cos,dow,is_weekend,PM10_lag1,SO2_lag1,NO2_lag1,CO_lag1,O3_lag1,TEMP_lag1,PRES_lag1,DEWP_lag1,RAIN_lag1,WSPM_lag1,PM10_lag3,SO2_lag3,NO2_lag3,CO_lag3,O3_lag3,TEMP_lag3,PRES_lag3,DEWP_lag3,RAIN_lag3,WSPM_lag3,PM10_lag24,SO2_lag24,NO2_lag24,CO_lag24,O3_lag24,TEMP_lag24,PRES_lag24,DEWP_lag24,RAIN_lag24,WSPM_lag24,is_labeled
170,2013,3,8,1,339.0,370.0,90.0,177.0,4099.0,84.0,3.3,998.5,-1.7,0.0,N,0.9,Aotizhongxin,2013-03-08 01:00:00,271.4166666666667,,0.25881904510252074,0.9659258262890683,4,0,389.0,107.0,195.0,3799.0,84.0,4.1,998.2,-1.3,0.0,0.0,452.0,126.0,210.0,4000.0,84.0,7.5,998.3,-1.2,0.0,1.3,297.0,91.0,127.0,4000.0,17.0,0.7,1007.1,-2.7,0.0,1.2,False
171,2013,3,8,2,339.0,400.0,,162.0,3899.0,84.0,2.5,998.2,-1.9,0.0,SW,0.8,Aotizhongxin,2013-03-08 02:00:00,275.625,,0.49999999999999994,0.8660254037844387,4,0,370.0,90.0,177.0,4099.0,84.0,3.3,998.5,-1.7,0.0,0.9,426.0,128.0,209.0,3799.0,84.0,6.6,998.4,-0.9,0.0,0.1,294.0,83.0,133.0,4000.0,17.0,1.5,1006.9,-2.5,0.0,0.6,False
172,2013,3,8,3,324.0,373.0,71.0,154.0,,84.0,1.8,997.9,-1.8,0.0,N,0.0,Aotizhongxin,2013-03-08 03:00:00,279.0,,0.7071067811865476,0.7071067811865476,4,0,400.0,,162.0,3899.0,84.0,2.5,998.2,-1.9,0.0,0.8,389.0,107.0,195.0,3799.0,84.0,4.1,998.2,-1.3,0.0,0.0,293.0,86.0,121.0,4099.0,17.0,0.3,1006.5,-2.7,0.0,1.7,False
173,2013,3,8,4,322.0,345.0,62.0,,3299.0,84.0,1.3,998.5,-1.8,0.0,W,1.0,Aotizhongxin,2013-03-08 04:00:00,282.1666666666667,,0.8660254037844386,0.5000000000000001,4,0,373.0,71.0,154.0,,84.0,1.8,997.9,-1.8,0.0,0.0,370.0,90.0,177.0,4099.0,84.0,3.3,998.5,-1.7,0.0,0.9,304.0,57.0,113.0,5000.0,17.0,-0.9,1006.4,-3.3,0.0,0.5,False
174,2013,3,8,5,315.0,346.0,47.0,144.0,3200.0,84.0,1.4,999.0,-1.5,0.0,SW,0.8,Aotizhongxin,2013-03-08 05:00:00,283.8333333333333,,0.9659258262890683,0.25881904510252074,4,0,345.0,62.0,,3299.0,84.0,1.3,998.5,-1.8,0.0,1.0,400.0,,162.0,3899.0,84.0,2.5,998.2,-1.9,0.0,0.8,337.0,46.0,103.0,5599.0,17.0,1.6,1006.7,-1.5,0.0,1.7,False
175,2013,3,8,6,310.0,327.0,45.0,146.0,3299.0,84.0,1.1,999.7,-1.8,0.0,WSW,0.8,Aotizhongxin,2013-03-08 06:00:00,284.0,,1.0,6.123233995736766e-17,4,0,346.0,47.0,144.0,3200.0,84.0,1.4,999.0,-1.5,0.0,0.8,373.0,71.0,154.0,,84.0,1.8,997.9,-1.8,0.0,0.0,366.0,41.0,114.0,5700.0,17.0,0.3,1006.6,-2.7,0.0,0.4,False
176,2013,3,8,7,309.0,318.0,44.0,145.0,4099.0,84.0,5.7,1000.4,0.5,0.0,NNE,1.0,Aotizhongxin,2013-03-08 07:00:00,283.5416666666667,,0.9659258262890683,-0.25881904510252063,4,0,327.0,45.0,146.0,3299.0,84.0,1.1,999.7,-1.8,0.0,0.8,345.0,62.0,,3299.0,84.0,1.3,998.5,-1.8,0.0,1.0,374.0,46.0,124.0,4599.0,17.0,2.4,1006.8,-1.4,0.0,1.5,False
177,2013,3,8,8,310.0,337.0,88.0,137.0,4900.0,84.0,10.9,1000.8,1.4,0.0,SE,0.7,Aotizhongxin,2013-03-08 08:00:00,284.2916666666667,,0.8660254037844387,-0.4999999999999998,4,0,318.0,44.0,145.0,4099.0,84.0,5.7,1000.4,0.5,0.0,1.0,346.0,47.0,144.0,3200.0,84.0,1.4,999.0,-1.5,0.0,0.8,344.0,78.0,106.0,3700.0,17.0,8.3,1006.5,-1.0,0.0,0.8,False
178,2013,3,8,9,326.0,371.0,144.0,149.0,5200.0,84.0,16.9,1001.1,-0.4,0.0,E,1.0,Aotizhongxin,2013-03-08 09:00:00,287.4166666666667,,0.7071067811865476,-0.7071067811865475,4,0,337.0,88.0,137.0,4900.0,84.0,10.9,1000.8,1.4,0.0,0.7,327.0,45.0,146.0,3299.0,84.0,1.1,999.7,-1.8,0.0,0.8,282.0,182.0,116.0,3299.0,17.0,10.1,1006.1,-0.7,0.0,0.6,False
179,2013,3,8,10,326.0,844.0,125.9496,179.2269,,84.0,19.1,1000.9,-0.4,0.0,SSW,1.9,Aotizhongxin,2013-03-08 10:00:00,291.5,,0.49999999999999994,-0.8660254037844387,4,0,371.0,144.0,149.0,5200.0,84.0,16.9,1001.1,-0.4,0.0,1.0,318.0,44.0,145.0,4099.0,84.0,5.7,1000.4,0.5,0.0,1.0,255.0,166.0,135.0,3200.0,17.0,12.7,1005.5,-1.6,0.0,1.2,False
180,2013,3,8,11,219.0,362.0,83.0,160.0,3100.0,84.0,20.5,1000.5,-3.3,0.0,SSW,4.4,Aotizhongxin,2013-03-08 11:00:00,291.5833333333333,,0.258819045102521,-0.9659258262890682,4,0,844.0,125.9496,179.2269,,84.0,19.1,1000.9,-0.4,0.0,1.9,337.0,88.0,137.0,4900.0,84.0,10.9,1000.8,1.4,0.0,0.7,255.0,169.0,171.0,4000.0,17.0,16.5,1003.6,-1.6,0.0,1.7,False
181,2013,3,8,12,104.0,194.0,37.0,101.0,1399.0,84.0,21.7,999.4,-2.3,0.0,S,3.0,Aotizhongxin,2013-03-08 12:00:00,285.2916666666667,,1.2246467991473532e-16,-1.0,4,0,362.0,83.0,160.0,3100.0,84.0,20.5,1000.5,-3.3,0.0,4.4,371.0,144.0,149.0,5200.0,84.0,16.9,1001.1,-0.4,0.0,1.0,311.0,154.0,201.0,4000.0,17.0,17.1,1001.6,-3.1,0.0,3.7,False
182,2013,3,8,13,121.0,225.0,40.0,96.0,1300.0,84.0,22.5,998.2,-2.3,0.0,S,3.3,Aotizhongxin,2013-03-08 13:00:00,279.5833333333333,,-0.2588190451025208,-0.9659258262890683,4,0,194.0,37.0,101.0,1399.0,84.0,21.7,999.4,-2.3,0.0,3.0,844.0,125.9496,179.2269,,84.0,19.1,1000.9,-0.4,0.0,1.9,283.0,111.0,226.0,3700.0,17.0,17.7,1000.2,-3.2,0.0,3.1,False
183,2013,3,8,14,184.0,348.0,49.0,104.0,1800.0,84.0,17.4,998.3,1.4,0.0,ESE,4.5,Aotizhongxin,2013-03-08 14:00:00,275.7083333333333,,-0.4999999999999997,-0.8660254037844388,4,0,225.0,40.0,96.0,1300.0,84.0,22.5,998.2,-2.3,0.0,3.3,362.0,83.0,160.0,3100.0,84.0,20.5,1000.5,-3.3,0.0,4.4,284.0,102.0,167.0,2899.0,39.0,18.3,998.6,-3.2,0.0,3.6,False
184,2013,3,8,15,330.0,508.0,102.0,139.0,3600.0,84.0,13.9,999.5,1.2,0.0,ESE,2.7,Aotizhongxin,2013-03-08 15:00:00,277.7083333333333,,-0.7071067811865471,-0.7071067811865479,4,0,348.0,49.0,104.0,1800.0,84.0,17.4,998.3,1.4,0.0,4.5,194.0,37.0,101.0,1399.0,84.0,21.7,999.4,-2.3,0.0,3.0,326.0,79.0,130.0,2399.0,61.0,18.6,997.6,-1.8,0.0,3.3,False
185,2013,3,8,16,172.0,284.0,84.0,84.0,1700.0,84.0,11.9,1000.2,0.0,0.0,ESE,2.6,Aotizhongxin,2013-03-08 16:00:00,273.75,,-0.8660254037844385,-0.5000000000000004,4,0,508.0,102.0,139.0,3600.0,84.0,13.9,999.5,1.2,0.0,2.7,225.0,40.0,96.0,1300.0,84.0,22.5,998.2,-2.3,0.0,3.3,310.0,62.0,97.0,1899.0,80.0,17.9,997.2,-0.9,0.0,1.9,False
186,2013,3,8,17,114.0,181.0,68.0,68.0,1100.0,68.0,10.3,999.9,-0.5,0.0,SE,2.8,Aotizhongxin,2013-03-08 17:00:00,269.5,,-0.9659258262890683,-0.25881904510252063,4,0,284.0,84.0,84.0,1700.0,84.0,11.9,1000.2,0.0,0.0,2.6,348.0,49.0,104.0,1800.0,84.0,17.4,998.3,1.4,0.0,4.5,257.0,64.0,86.0,1600.0,84.0,15.4,997.1,-1.7,0.0,1.4,False
187,2013,3,8,18,82.0,128.0,55.0,63.0,900.0,68.0,9.3,1000.6,-0.9,0.0,S,1.4,Aotizhongxin,2013-03-08 18:00:00,264.5416666666667,,-1.0,-1.8369701987210297e-16,4,0,181.0,68.0,68.0,1100.0,68.0,10.3,999.9,-0.5,0.0,2.8,508.0,102.0,139.0,3600.0,84.0,13.9,999.5,1.2,0.0,2.7,255.0,76.0,125.0,1899.0,84.0,14.4,997.4,-2.5,0.0,1.9,False
188,2013,3,8,19,84.0,123.0,46.0,73.0,1100.0,68.0,8.0,1000.5,-0.3,0.0,NE,0.8,Aotizhongxin,2013-03-08 19:00:00,259.25,,-0.9659258262890684,0.2588190451025203,4,0,128.0,55.0,63.0,900.0,68.0,9.3,1000.6,-0.9,0.0,1.4,284.0,84.0,84.0,1700.0,84.0,11.9,1000.2,0.0,0.0,2.6,287.0,79.0,173.0,2399.0,10.0,13.4,997.9,-2.6,0.0,1.5,False
189,2013,3,8,20,91.0,104.0,48.0,65.0,1000.0,68.0,7.9,1000.4,-1.6,0.0,SSW,1.4,Aotizhongxin,2013-03-08 20:00:00,253.58333333333334,,-0.8660254037844386,0.5000000000000001,4,0,123.0,46.0,73.0,1100.0,68.0,8.0,1000.5,-0.3,0.0,0.8,181.0,68.0,68.0,1100.0,68.0,10.3,999.9,-0.5,0.0,2.8,298.0,99.0,207.0,3399.0,84.0,11.8,997.7,-2.1,0.0,1.5,False
190,2013,3,8,21,81.0,87.0,43.0,61.0,1100.0,68.0,7.2,1000.0,-1.5,0.0,ENE,1.6,Aotizhongxin,2013-03-08 21:00:00,245.20833333333334,,-0.7071067811865477,0.7071067811865474,4,0,104.0,48.0,65.0,1000.0,68.0,7.9,1000.4,-1.6,0.0,1.4,128.0,55.0,63.0,900.0,68.0,9.3,1000.6,-0.9,0.0,1.4,377.0,114.0,213.0,4000.0,84.0,9.2,997.9,-1.3,0.0,1.4,False
191,2013,3,8,22,90.0,102.0,45.0,68.0,1399.0,68.0,6.3,999.0,-3.4,0.0,E,0.9,Aotizhongxin,2013-03-08 22:00:00,233.83333333333334,,-0.5000000000000004,0.8660254037844384,4,0,87.0,43.0,61.0,1100.0,68.0,7.2,1000.0,-1.5,0.0,1.6,123.0,46.0,73.0,1100.0,68.0,8.0,1000.5,-0.3,0.0,0.8,452.0,126.0,210.0,4000.0,84.0,7.5,998.3,-1.2,0.0,1.3,False
192,2013,3,8,23,79.0,85.0,53.0,63.0,1500.0,68.0,5.7,997.7,-3.4,0.0,SSW,1.0,Aotizhongxin,2013-03-08 23:00:00,221.45833333333334,,-0.25881904510252157,0.9659258262890681,4,0,102.0,45.0,68.0,1399.0,68.0,6.3,999.0,-3.4,0.0,0.9,104.0,48.0,65.0,1000.0,68.0,7.9,1000.4,-1.6,0.0,1.4,426.0,128.0,209.0,3799.0,84.0,6.6,998.4,-0.9,0.0,0.1,False
193,2013,3,9,0,49.0,67.0,53.0,70.0,1600.0,68.0,3.6,996.1,-2.6,0.0,W,0.6,Aotizhongxin,2013-03-09 00:00:00,209.16666666666666,,0.0,1.0,5,1,85.0,53.0,63.0,1500.0,68.0,5.7,997.7,-3.4,0.0,1.0,87.0,43.0,61.0,1100.0,68.0,7.2,1000.0,-1.5,0.0,1.6,389.0,107.0,195.0,3799.0,84.0,4.1,998.2,-1.3,0.0,0.0,False
194,2013,3,9,1,89.0,91.0,54.0,84.0,1899.0,68.0,2.1,994.9,-2.6,0.0,W,1.1,Aotizhongxin,2013-03-09 01:00:00,198.75,,0.25881904510252074,0.9659258262890683,5,1,67.0,53.0,70.0,1600.0,68.0,3.6,996.1,-2.6,0.0,0.6,102.0,45.0,68.0,1399.0,68.0,6.3,999.0,-3.4,0.0,0.9,370.0,90.0,177.0,4099.0,84.0,3.3,998.5,-1.7,0.0,0.9,False
195,2013,3,9,2,89.0,97.0,44.0,97.0,2299.0,68.0,1.4,994.1,-3.1,0.0,N,0.0,Aotizhongxin,2013-03-09 02:00:00,188.33333333333334,,0.49999999999999994,0.8660254037844387,5,1,91.0,54.0,84.0,1899.0,68.0,2.1,994.9,-2.6,0.0,1.1,85.0,53.0,63.0,1500.0,68.0,5.7,997.7,-3.4,0.0,1.0,400.0,,162.0,3899.0,84.0,2.5,998.2,-1.9,0.0,0.8,False
196,2013,3,9,3,98.0,125.0,42.0,94.0,2299.0,68.0,1.1,993.0,-3.2,0.0,NE,1.4,Aotizhongxin,2013-03-09 03:00:00,178.91666666666666,,0.7071067811865476,0.7071067811865476,5,1,97.0,44.0,97.0,2299.0,68.0,1.4,994.1,-3.1,0.0,0.0,67.0,53.0,70.0,1600.0,68.0,3.6,996.1,-2.6,0.0,0.6,373.0,71.0,154.0,,84.0,1.8,997.9,-1.8,0.0,0.0,False
197,2013,3,9,4,97.0,118.0,52.0,97.0,2399.0,68.0,1.8,992.0,-2.3,0.0,E,0.0,Aotizhongxin,2013-03-09 04:00:00,169.54166666666666,,0.8660254037844386,0.5000000000000001,5,1,125.0,42.0,94.0,2299.0,68.0,1.1,993.0,-3.2,0.0,1.4,91.0,54.0,84.0,1899.0,68.0,2.1,994.9,-2.6,0.0,1.1,345.0,62.0,,3299.0,84.0,1.3,998.5,-1.8,0.0,1.0,False
198,2013,3,9,5,102.0,123.0,52.0,93.0,2500.0,68.0,3.2,992.0,-2.8,0.0,NE,1.3,Aotizhongxin,2013-03-09 05:00:00,160.66666666666666,,0.9659258262890683,0.25881904510252074,5,1,118.0,52.0,97.0,2399.0,68.0,1.8,992.0,-2.3,0.0,0.0,97.0,44.0,97.0,2299.0,68.0,1.4,994.1,-3.1,0.0,0.0,346.0,47.0,144.0,3200.0,84.0,1.4,999.0,-1.5,0.0,0.8,False
199,2013,3,9,6,110.0,153.0,44.0,83.0,2600.0,68.0,2.8,992.2,-2.5,0.0,NE,1.0,Aotizhongxin,2013-03-09 06:00:00,152.33333333333334,,1.0,6.123233995736766e-17,5,1,123.0,52.0,93.0,2500.0,68.0,3.2,992.0,-2.8,0.0,1.3,125.0,42.0,94.0,2299.0,68.0,1.1,993.0,-3.2,0.0,1.4,327.0,45.0,146.0,3299.0,84.0,1.1,999.7,-1.8,0.0,0.8,False
200,2013,3,9,7,108.0,143.0,51.0,85.0,2100.0,68.0,4.6,992.9,-2.1,0.0,NE,1.8,Aotizhongxin,2013-03-09 07:00:00,143.95833333333334,,0.9659258262890683,-0.25881904510252063,5,1,153.0,44.0,83.0,2600.0,68.0,2.8,992.2,-2.5,0.0,1.0,118.0,52.0,97.0,2399.0,68.0,1.8,992.0,-2.3,0.0,0.0,318.0,44.0,145.0,4099.0,84.0,5.7,1000.4,0.5,0.0,1.0,False
201,2013,3,9,8,104.0,139.0,70.0,82.0,2100.0,68.0,8.4,994.1,-1.7,0.0,E,2.6,Aotizhongxin,2013-03-09 08:00:00,135.375,,0.8660254037844387,-0.4999999999999998,5,1,143.0,51.0,85.0,2100.0,68.0,4.6,992.9,-2.1,0.0,1.8,123.0,52.0,93.0,2500.0,68.0,3.2,992.0,-2.8,0.0,1.3,337.0,88.0,137.0,4900.0,84.0,10.9,1000.8,1.4,0.0,0.7,False
202,2013,3,9,9,113.0,166.0,108.0,86.0,1899.0,68.0,16.3,995.9,-0.4,0.0,NNW,3.3,Aotizhongxin,2013-03-09 09:00:00,126.5,,0.7071067811865476,-0.7071067811865475,5,1,139.0,70.0,82.0,2100.0,68.0,8.4,994.1,-1.7,0.0,2.6,153.0,44.0,83.0,2600.0,68.0,2.8,992.2,-2.5,0.0,1.0,371.0,144.0,149.0,5200.0,84.0,16.9,1001.1,-0.4,0.0,1.0,False
203,2013,3,9,10,145.0,272.0,122.0,86.0,2200.0,68.0,16.7,998.3,-4.6,0.0,NNW,7.7,Aotizhongxin,2013-03-09 10:00:00,118.95833333333333,Unhealthy,0.49999999999999994,-0.8660254037844387,5,1,166.0,108.0,86.0,1899.0,68.0,16.3,995.9,-0.4,0.0,3.3,143.0,51.0,85.0,2100.0,68.0,4.6,992.9,-2.1,0.0,1.8,844.0,125.9496,179.2269,,84.0,19.1,1000.9,-0.4,0.0,1.9,True
204,2013,3,9,11,69.0,587.0,50.0,21.0,400.0,68.0,14.3,1001.3,-9.1,0.0,NNW,7.4,Aotizhongxin,2013-03-09 11:00:00,112.70833333333333,,0.258819045102521,-0.9659258262890682,5,1,272.0,122.0,86.0,2200.0,68.0,16.7,998.3,-4.6,0.0,7.7,139.0,70.0,82.0,2100.0,68.0,8.4,994.1,-1.7,0.0,2.6,362.0,83.0,160.0,3100.0,84.0,20.5,1000.5,-3.3,0.0,4.4,False
205,2013,3,9,12,78.0,,10.0,10.0,300.0,68.0,12.4,1004.3,-14.4,0.0,NW,7.9,Aotizhongxin,2013-03-09 12:00:00,111.625,,1.2246467991473532e-16,-1.0,5,1,587.0,50.0,21.0,400.0,68.0,14.3,1001.3,-9.1,0.0,7.4,166.0,108.0,86.0,1899.0,68.0,16.3,995.9,-0.4,0.0,3.3,194.0,37.0,101.0,1399.0,84.0,21.7,999.4,-2.3,0.0,3.0,False
206,2013,3,9,13,49.0,628.0,4.0,7.0,300.0,76.0,10.3,1006.5,-17.0,0.0,NNW,7.2,Aotizhongxin,2013-03-09 13:00:00,108.625,,-0.2588190451025208,-0.9659258262890683,5,1,,10.0,10.0,300.0,68.0,12.4,1004.3,-14.4,0.0,7.9,272.0,122.0,86.0,2200.0,68.0,16.7,998.3,-4.6,0.0,7.7,225.0,40.0,96.0,1300.0,84.0,22.5,998.2,-2.3,0.0,3.3,False
207,2013,3,9,14,47.0,662.0,3.0,6.0,300.0,81.0,10.5,1008.1,-16.8,0.0,NNW,6.7,Aotizhongxin,2013-03-09 14:00:00,102.91666666666667,Unhealthy,-0.4999999999999997,-0.8660254037844388,5,1,628.0,4.0,7.0,300.0,76.0,10.3,1006.5,-17.0,0.0,7.2,587.0,50.0,21.0,400.0,68.0,14.3,1001.3,-9.1,0.0,7.4,348.0,49.0,104.0,1800.0,84.0,17.4,998.3,1.4,0.0,4.5,True
208,2013,3,9,15,28.0,443.0,3.0,8.0,300.0,81.0,10.2,1009.4,-17.1,0.0,N,3.9,Aotizhongxin,2013-03-09 15:00:00,90.33333333333333,,-0.7071067811865471,-0.7071067811865479,5,1,662.0,3.0,6.0,300.0,81.0,10.5,1008.1,-16.8,0.0,6.7,,10.0,10.0,300.0,68.0,12.4,1004.3,-14.4,0.0,7.9,508.0,102.0,139.0,3600.0,84.0,13.9,999.5,1.2,0.0,2.7,False
209,2013,3,9,16,21.0,263.0,3.0,9.0,300.0,81.0,10.5,1010.8,-17.8,0.0,N,4.8,Aotizhongxin,2013-03-09 16:00:00,84.04166666666667,,-0.8660254037844385,-0.5000000000000004,5,1,443.0,3.0,8.0,300.0,81.0,10.2,1009.4,-17.1,0.0,3.9,628.0,4.0,7.0,300.0,76.0,10.3,1006.5,-17.0,0.0,7.2,284.0,84.0,84.0,1700.0,84.0,11.9,1000.2,0.0,0.0,2.6,False
210,2013,3,9,17,14.0,251.0,4.0,9.0,300.0,81.0,8.6,1013.0,-18.3,0.0,NNE,4.8,Aotizhongxin,2013-03-09 17:00:00,79.875,,-0.9659258262890683,-0.25881904510252063,5,1,263.0,3.0,9.0,300.0,81.0,10.5,1010.8,-17.8,0.0,4.8,662.0,3.0,6.0,300.0,81.0,10.5,1008.1,-16.8,0.0,6.7,181.0,68.0,68.0,1100.0,68.0,10.3,999.9,-0.5,0.0,2.8,False
211,2013,3,9,18,17.0,205.0,4.0,10.0,300.0,81.0,7.4,1015.9,-19.3,0.0,NNE,4.8,Aotizhongxin,2013-03-09 18:00:00,77.16666666666667,,-1.0,-1.8369701987210297e-16,5,1,251.0,4.0,9.0,300.0,81.0,8.6,1013.0,-18.3,0.0,4.8,443.0,3.0,8.0,300.0,81.0,10.2,1009.4,-17.1,0.0,3.9,128.0,55.0,63.0,900.0,68.0,9.3,1000.6,-0.9,0.0,1.4,False
212,2013,3,9,19,15.0,107.0,5.0,10.0,400.0,81.0,6.4,1018.1,-18.4,0.0,N,3.5,Aotizhongxin,2013-03-09 19:00:00,74.29166666666667,,-0.9659258262890684,0.2588190451025203,5,1,205.0,4.0,10.0,300.0,81.0,7.4,1015.9,-19.3,0.0,4.8,263.0,3.0,9.0,300.0,81.0,10.5,1010.8,-17.8,0.0,4.8,123.0,46.0,73.0,1100.0,68.0,8.0,1000.5,-0.3,0.0,0.8,False
213,2013,3,9,20,18.0,104.0,4.0,7.0,400.0,82.0,5.6,1019.7,-18.3,0.0,N,4.5,Aotizhongxin,2013-03-09 20:00:00,71.25,,-0.8660254037844386,0.5000000000000001,5,1,107.0,5.0,10.0,400.0,81.0,6.4,1018.1,-18.4,0.0,3.5,251.0,4.0,9.0,300.0,81.0,8.6,1013.0,-18.3,0.0,4.8,104.0,48.0,65.0,1000.0,68.0,7.9,1000.4,-1.6,0.0,1.4,False
214,2013,3,9,21,12.0,58.0,4.0,8.0,400.0,82.0,4.8,1020.3,-17.6,0.0,N,3.3,Aotizhongxin,2013-03-09 21:00:00,68.375,,-0.7071067811865477,0.7071067811865474,5,1,104.0,4.0,7.0,400.0,82.0,5.6,1019.7,-18.3,0.0,4.5,205.0,4.0,10.0,300.0,81.0,7.4,1015.9,-19.3,0.0,4.8,87.0,43.0,61.0,1100.0,68.0,7.2,1000.0,-1.5,0.0,1.6,False
215,2013,3,9,22,11.0,34.0,6.0,8.0,300.0,82.0,3.8,1021.2,-17.8,0.0,NNE,1.2,Aotizhongxin,2013-03-09 22:00:00,65.08333333333333,,-0.5000000000000004,0.8660254037844384,5,1,58.0,4.0,8.0,400.0,82.0,4.8,1020.3,-17.6,0.0,3.3,107.0,5.0,10.0,400.0,81.0,6.4,1018.1,-18.4,0.0,3.5,102.0,45.0,68.0,1399.0,68.0,6.3,999.0,-3.4,0.0,0.9,False
216,2013,3,9,23,6.0,19.0,8.0,10.0,400.0,82.0,0.8,1021.3,-14.1,0.0,SSE,0.6,Aotizhongxin,2013-03-09 23:00:00,62.041666666666664,,-0.25881904510252157,0.9659258262890681,5,1,34.0,6.0,8.0,300.0,82.0,3.8,1021.2,-17.8,0.0,1.2,104.0,4.0,7.0,400.0,82.0,5.6,1019.7,-18.3,0.0,4.5,85.0,53.0,63.0,1500.0,68.0,5.7,997.7,-3.4,0.0,1.0,False
217,2013,3,10,0,11.0,15.0,6.0,16.0,400.0,82.0,-0.5,1020.8,-13.4,0.0,N,0.0,Aotizhongxin,2013-03-10 00:00:00,60.458333333333336,,0.0,1.0,6,1,19.0,8.0,10.0,400.0,82.0,0.8,1021.3,-14.1,0.0,0.6,58.0,4.0,8.0,400.0,82.0,4.8,1020.3,-17.6,0.0,3.3,67.0,53.0,70.0,1600.0,68.0,3.6,996.1,-2.6,0.0,0.6,False
218,2013,3,10,1,11.0,16.0,10.0,25.0,400.0,82.0,-0.2,1021.1,-11.6,0.0,W,1.0,Aotizhongxin,2013-03-10 01:00:00,57.208333333333336,,0.25881904510252074,0.9659258262890683,6,1,15.0,6.0,16.0,400.0,82.0,-0.5,1020.8,-13.4,0.0,0.0,34.0,6.0,8.0,300.0,82.0,3.8,1021.2,-17.8,0.0,1.2,91.0,54.0,84.0,1899.0,68.0,2.1,994.9,-2.6,0.0,1.1,False
219,2013,3,10,2,6.0,18.0,14.0,41.0,400.0,82.0,-2.1,1020.9,-11.7,0.0,NNE,0.7,Aotizhongxin,2013-03-10 02:00:00,53.75,,0.49999999999999994,0.8660254037844387,6,1,16.0,10.0,25.0,400.0,82.0,-0.2,1021.1,-11.6,0.0,1.0,19.0,8.0,10.0,400.0,82.0,0.8,1021.3,-14.1,0.0,0.6,97.0,44.0,97.0,2299.0,68.0,1.4,994.1,-3.1,0.0,0.0,False
220,2013,3,10,3,10.0,25.0,17.0,55.0,500.0,82.0,-2.0,1021.1,-11.8,0.0,NNW,1.2,Aotizhongxin,2013-03-10 03:00:00,50.083333333333336,,0.7071067811865476,0.7071067811865476,6,1,18.0,14.0,41.0,400.0,82.0,-2.1,1020.9,-11.7,0.0,0.7,15.0,6.0,16.0,400.0,82.0,-0.5,1020.8,-13.4,0.0,0.0,125.0,42.0,94.0,2299.0,68.0,1.1,993.0,-3.2,0.0,1.4,False
221,2013,3,10,4,18.0,63.0,17.0,76.0,500.0,82.0,-1.3,1021.9,-14.8,0.0,NNE,0.0,Aotizhongxin,2013-03-10 04:00:00,46.791666666666664,,0.8660254037844386,0.5000000000000001,6,1,25.0,17.0,55.0,500.0,82.0,-2.0,1021.1,-11.8,0.0,1.2,16.0,10.0,25.0,400.0,82.0,-0.2,1021.1,-11.6,0.0,1.0,118.0,52.0,97.0,2399.0,68.0,1.8,992.0,-2.3,0.0,0.0,False
222,2013,3,10,5,21.0,35.0,18.0,80.0,700.0,82.0,-1.8,1022.0,-10.9,0.0,W,1.7,Aotizhongxin,2013-03-10 05:00:00,43.416666666666664,,0.9659258262890683,0.25881904510252074,6,1,63.0,17.0,76.0,500.0,82.0,-1.3,1021.9,-14.8,0.0,0.0,18.0,14.0,41.0,400.0,82.0,-2.1,1020.9,-11.7,0.0,0.7,123.0,52.0,93.0,2500.0,68.0,3.2,992.0,-2.8,0.0,1.3,False
223,2013,3,10,6,18.0,21.0,21.0,73.0,800.0,82.0,-2.0,1022.5,-11.8,0.0,N,0.0,Aotizhongxin,2013-03-10 06:00:00,39.583333333333336,,1.0,6.123233995736766e-17,6,1,35.0,18.0,80.0,700.0,82.0,-1.8,1022.0,-10.9,0.0,1.7,25.0,17.0,55.0,500.0,82.0,-2.0,1021.1,-11.8,0.0,1.2,153.0,44.0,83.0,2600.0,68.0,2.8,992.2,-2.5,0.0,1.0,False
224,2013,3,10,7,24.0,46.0,21.0,82.0,1500.0,82.0,3.5,1023.2,-14.7,0.0,SSW,2.3,Aotizhongxin,2013-03-10 07:00:00,36.083333333333336,,0.9659258262890683,-0.25881904510252063,6,1,21.0,21.0,73.0,800.0,82.0,-2.0,1022.5,-11.8,0.0,0.0,63.0,17.0,76.0,500.0,82.0,-1.3,1021.9,-14.8,0.0,0.0,143.0,51.0,85.0,2100.0,68.0,4.6,992.9,-2.1,0.0,1.8,False
225,2013,3,10,8,31.0,74.0,33.0,84.0,1300.0,82.0,5.3,1023.5,-15.9,0.0,SW,4.6,Aotizhongxin,2013-03-10 08:00:00,33.041666666666664,,0.8660254037844387,-0.4999999999999998,6,1,46.0,21.0,82.0,1500.0,82.0,3.5,1023.2,-14.7,0.0,2.3,35.0,18.0,80.0,700.0,82.0,-1.8,1022.0,-10.9,0.0,1.7,139.0,70.0,82.0,2100.0,68.0,8.4,994.1,-1.7,0.0,2.6,False
